sampled_at_utc	tcfs_pids	s3_established_sockets	highwater	limit
2026-05-13T22:48:43Z	13831,40455	9	10	8
2026-05-13T22:48:48Z	13831,40469	9	10	8
2026-05-13T22:48:53Z	13831,40482	9	10	8
2026-05-13T22:48:58Z	13831,40504	9	10	8
2026-05-13T22:49:03Z	13831,40525	9	10	8
2026-05-13T22:49:08Z	13831,40551	9	10	8
2026-05-13T22:49:13Z	13831,40567	9	10	8
2026-05-13T22:49:18Z	13831,40582	8	10	8
2026-05-13T22:49:23Z	13831,40595	8	10	8
2026-05-13T22:49:28Z	13831,40615	8	10	8
2026-05-13T22:49:33Z	13831,40628	8	10	8
2026-05-13T22:49:38Z	13831,40641	9	10	8
2026-05-13T22:49:43Z	13831,40655	9	10	8
2026-05-13T22:49:49Z	13831,40668	9	10	8
2026-05-13T22:49:54Z	13831,40686	9	10	8
2026-05-13T22:49:59Z	13831,40706	9	10	8
2026-05-13T22:50:04Z	13831,40772	8	10	8
2026-05-13T22:50:09Z	13831,40792	8	10	8
2026-05-13T22:50:14Z	13831,40818	8	10	8
2026-05-13T22:50:19Z	13831,40831	8	10	8
2026-05-13T22:50:24Z	13831,40892	9	10	8
2026-05-13T22:50:29Z	13831,40905	9	10	8
2026-05-13T22:50:34Z	13831,40918	9	10	8
2026-05-13T22:50:39Z	13831,41029	9	10	8
2026-05-13T22:50:44Z	13831,41048	9	10	8
2026-05-13T22:50:50Z	13831,41061	9	10	8
2026-05-13T22:50:55Z	13831,41082	9	10	8
2026-05-13T22:51:00Z	13831,41095	9	10	8
2026-05-13T22:51:05Z	13831,41109	9	10	8
2026-05-13T22:51:10Z	13831,41134	9	10	8
2026-05-13T22:51:15Z	13831,41149	9	10	8
2026-05-13T22:51:20Z	13831,41198	8	10	8
2026-05-13T22:51:25Z	13831,41277	8	10	8
2026-05-13T22:51:30Z	13831,41308	8	10	8
2026-05-13T22:51:35Z	13831,41327	9	10	8
2026-05-13T22:51:40Z	13831,41342	9	10	8
2026-05-13T22:51:45Z	13831,42064	9	10	8
2026-05-13T22:51:50Z	13831,42083	9	10	8
2026-05-13T22:51:55Z	13831,42138	9	10	8
2026-05-13T22:52:00Z	13831,42156	9	10	8
2026-05-13T22:52:06Z	13831,42169	9	10	8
2026-05-13T22:52:11Z	13831,42186	9	10	8
2026-05-13T22:52:16Z	13831,42204	9	10	8
2026-05-13T22:52:21Z	13831,42231	8	10	8
2026-05-13T22:52:26Z	13831,42251	8	10	8
2026-05-13T22:52:31Z	13831,42271	8	10	8
2026-05-13T22:52:36Z	13831,42284	9	10	8
2026-05-13T22:52:41Z	13831,42297	9	10	8
2026-05-13T22:52:46Z	13831,42317	9	10	8
2026-05-13T22:52:51Z	13831,42330	9	10	8
2026-05-13T22:52:56Z	13831,42343	9	10	8
2026-05-13T22:53:01Z	13831,42356	8	10	8
2026-05-13T22:53:07Z	13831,42375	9	10	8
2026-05-13T22:53:12Z	13831,42393	9	10	8
2026-05-13T22:53:17Z	13831,42409	9	10	8
2026-05-13T22:53:22Z	13831,42422	9	10	8
2026-05-13T22:53:27Z	13831,42436	9	10	8
2026-05-13T22:53:32Z	13831,42514	8	10	8
2026-05-13T22:53:37Z	13831,42527	8	10	8
2026-05-13T22:53:42Z	13831,42541	8	10	8
2026-05-13T22:53:47Z	13831,42558	9	10	8
2026-05-13T22:53:52Z	13831,42573	9	10	8
2026-05-13T22:53:57Z	13831,42589	9	10	8
2026-05-13T22:54:02Z	13831,42607	8	10	8
2026-05-13T22:54:08Z	13831,42621	8	10	8
2026-05-13T22:54:13Z	13831,42634	8	10	8
2026-05-13T22:54:18Z	13831,42650	8	10	8
2026-05-13T22:54:23Z	13831,42665	8	10	8
2026-05-13T22:54:28Z	13831,42678	8	10	8
2026-05-13T22:54:33Z	13831,42696	8	10	8
2026-05-13T22:54:38Z	13831,42709	8	10	8
2026-05-13T22:54:43Z	13831,42727	8	10	8
2026-05-13T22:54:48Z	13831,42742	8	10	8
2026-05-13T22:54:53Z	13831,42755	8	10	8
2026-05-13T22:54:58Z	13831,42768	8	10	8
2026-05-13T22:55:03Z	13831,42781	8	10	8
2026-05-13T22:55:08Z	13831,42815	8	10	8
2026-05-13T22:55:14Z	13831,42832	8	10	8
2026-05-13T22:55:19Z	13831,42850	9	10	8
2026-05-13T22:55:24Z	13831,42889	9	10	8
2026-05-13T22:55:29Z	13831,42912	9	10	8
2026-05-13T22:55:34Z	13831,42931	9	10	8
2026-05-13T22:55:39Z	13831,42953	9	10	8
2026-05-13T22:55:44Z	13831,42971	9	10	8
2026-05-13T22:55:49Z	13831,42988	8	10	8
2026-05-13T22:55:54Z	13831,43001	8	10	8
2026-05-13T22:55:59Z	13831,43014	8	10	8
2026-05-13T22:56:04Z	13831,43027	8	10	8
2026-05-13T22:56:09Z	13831,43042	8	10	8
2026-05-13T22:56:14Z	13831,43074	8	10	8
2026-05-13T22:56:20Z	13831,43089	8	10	8
2026-05-13T22:56:25Z	13831,43105	8	10	8
2026-05-13T22:56:30Z	13831,43118	8	10	8
2026-05-13T22:56:35Z	13831,43141	8	10	8
2026-05-13T22:56:40Z	13831,43154	8	10	8
2026-05-13T22:56:45Z	13831,43171	8	10	8
2026-05-13T22:56:50Z	13831,43184	8	10	8
2026-05-13T22:56:55Z	13831,43271	8	10	8
2026-05-13T22:57:00Z	13831,43287	8	10	8
2026-05-13T22:57:05Z	13831,43425	8	10	8
2026-05-13T22:57:10Z	13831,43595	8	10	8
2026-05-13T22:57:15Z	13831,43777	8	10	8
2026-05-13T22:57:20Z	13831,43838	8	10	8
2026-05-13T22:57:26Z	13831,43851	8	10	8
2026-05-13T22:57:31Z	13831,44065	9	10	8
2026-05-13T22:57:36Z	13831,44122	9	10	8
2026-05-13T22:57:41Z	13831,44135	9	10	8
2026-05-13T22:57:46Z	13831,44154	9	10	8
2026-05-13T22:57:51Z	13831,44171	9	10	8
2026-05-13T22:57:56Z	13831,44184	9	10	8
2026-05-13T22:58:01Z	13831,44197	9	10	8
2026-05-13T22:58:06Z	13831,44216	9	10	8
2026-05-13T22:58:11Z	13831,44231	9	10	8
2026-05-13T22:58:16Z	13831,44249	9	10	8
2026-05-13T22:58:21Z	13831,44262	8	10	8
2026-05-13T22:58:26Z	13831,44275	8	10	8
2026-05-13T22:58:32Z	13831,44361	8	10	8
2026-05-13T22:58:37Z	13831,44374	9	10	8
2026-05-13T22:58:42Z	13831,44388	10	10	8
2026-05-13T22:58:47Z	13831,44404	10	10	8
2026-05-13T22:58:52Z	13831,44422	10	10	8
2026-05-13T22:58:57Z	13831,44435	10	10	8
2026-05-13T22:59:02Z	13831,44448	9	10	8
2026-05-13T22:59:07Z	13831,44462	9	10	8
2026-05-13T22:59:12Z	13831,44476	9	10	8
2026-05-13T22:59:17Z	13831,44511	8	10	8
2026-05-13T22:59:22Z	13831,44525	8	10	8
2026-05-13T22:59:27Z	13831,44538	9	10	8
2026-05-13T22:59:33Z	13831,44552	9	10	8
2026-05-13T22:59:38Z	13831,44566	9	10	8
2026-05-13T22:59:43Z	13831,44579	9	10	8
2026-05-13T22:59:48Z	13831,44596	8	10	8
2026-05-13T22:59:53Z	13831,44619	9	10	8
2026-05-13T22:59:58Z	13831,44632	9	10	8
2026-05-13T23:00:03Z	13831,44664	9	10	8
2026-05-13T23:00:08Z	13831,44677	9	10	8
2026-05-13T23:00:13Z	13831,44773	9	10	8
2026-05-13T23:00:18Z	13831,44861	8	10	8
2026-05-13T23:00:23Z	13831,44882	8	10	8
2026-05-13T23:00:29Z	13831,44902	11	11	8
2026-05-13T23:00:34Z	13831,44928	11	11	8
2026-05-13T23:00:39Z	13831,44955	11	11	8
2026-05-13T23:00:44Z	13831,44971	11	11	8
2026-05-13T23:00:49Z	13831,45021	9	11	8
2026-05-13T23:00:54Z	13831,45048	9	11	8
2026-05-13T23:00:59Z	13831,45145	9	11	8
2026-05-13T23:01:04Z	13831,45181	9	11	8
2026-05-13T23:01:10Z	13831,45194	9	11	8
2026-05-13T23:01:15Z	13831,45218	9	11	8
2026-05-13T23:01:20Z	13831,45243	9	11	8
2026-05-13T23:01:25Z	13831,45258	9	11	8
2026-05-13T23:01:30Z	13831,45273	9	11	8
2026-05-13T23:01:35Z	13831,45286	9	11	8
2026-05-13T23:01:40Z	13831,45302	9	11	8
2026-05-13T23:01:45Z	13831,45316	9	11	8
2026-05-13T23:01:50Z	13831,45333	9	11	8
2026-05-13T23:01:55Z	13831,45349	9	11	8
2026-05-13T23:02:00Z	13831,45364	9	11	8
2026-05-13T23:02:05Z	13831,45378	9	11	8
2026-05-13T23:02:11Z	13831,45401	9	11	8
2026-05-13T23:02:16Z	13831,45415	9	11	8
2026-05-13T23:02:21Z	13831,45428	9	11	8
2026-05-13T23:02:26Z	13831,45447	9	11	8
2026-05-13T23:02:31Z	13831,45461	9	11	8
2026-05-13T23:02:36Z	13831,45474	9	11	8
2026-05-13T23:02:41Z	13831,45487	9	11	8
2026-05-13T23:02:46Z	13831,45504	9	11	8
2026-05-13T23:02:51Z	13831,45517	9	11	8
2026-05-13T23:02:56Z	13831,45530	9	11	8
2026-05-13T23:03:01Z	13831,45543	9	11	8
2026-05-13T23:03:06Z	13831,45556	8	11	8
2026-05-13T23:03:11Z	13831,45569	8	11	8
2026-05-13T23:03:17Z	13831,45584	8	11	8
2026-05-13T23:03:22Z	13831,45598	8	11	8
2026-05-13T23:03:27Z	13831,45615	8	11	8
2026-05-13T23:03:32Z	13831,45700	8	11	8
2026-05-13T23:03:37Z	13831,45713	8	11	8
2026-05-13T23:03:42Z	13831,45728	8	11	8
2026-05-13T23:03:47Z	13831,45742	8	11	8
2026-05-13T23:03:52Z	13831,45755	8	11	8
2026-05-13T23:03:57Z	13831,45768	8	11	8
2026-05-13T23:04:02Z	13831,45781	8	11	8
2026-05-13T23:04:07Z	13831,45798	8	11	8
2026-05-13T23:04:12Z	13831,45811	8	11	8
2026-05-13T23:04:17Z	13831,45829	9	11	8
2026-05-13T23:04:22Z	13831,45842	9	11	8
2026-05-13T23:04:28Z	13831,45855	9	11	8
2026-05-13T23:04:33Z	13831,45868	9	11	8
2026-05-13T23:04:38Z	13831,45881	9	11	8
2026-05-13T23:04:43Z	13831,45899	9	11	8
2026-05-13T23:04:48Z	13831,45919	8	11	8
2026-05-13T23:04:53Z	13831,45932	8	11	8
2026-05-13T23:04:58Z	13831,45946	9	11	8
2026-05-13T23:05:03Z	13831,45959	9	11	8
2026-05-13T23:05:08Z	13831,45972	9	11	8
2026-05-13T23:05:13Z	13831,45988	9	11	8
2026-05-13T23:05:18Z	13831,46005	8	11	8
2026-05-13T23:05:23Z	13831,46018	8	11	8
2026-05-13T23:05:29Z	13831,46039	8	11	8
2026-05-13T23:05:34Z	13831,46053	8	11	8
2026-05-13T23:05:39Z	13831,46066	8	11	8
2026-05-13T23:05:44Z	13831,46080	8	11	8
2026-05-13T23:05:49Z	13831,46099	8	11	8
2026-05-13T23:05:54Z	13831,46112	8	11	8
2026-05-13T23:05:59Z	13831,46125	8	11	8
2026-05-13T23:06:04Z	13831,46138	8	11	8
2026-05-13T23:06:09Z	13831,46152	8	11	8
2026-05-13T23:06:14Z	13831,46166	8	11	8
2026-05-13T23:06:19Z	13831,46179	8	11	8
2026-05-13T23:06:24Z	13831,46192	8	11	8
2026-05-13T23:06:29Z	13831,46205	8	11	8
2026-05-13T23:06:35Z	13831,46226	8	11	8
2026-05-13T23:06:40Z	13831,46239	8	11	8
2026-05-13T23:06:45Z	13831,46254	8	11	8
2026-05-13T23:06:50Z	13831,46271	8	11	8
2026-05-13T23:06:55Z	13831,46292	8	11	8
2026-05-13T23:07:00Z	13831,46308	8	11	8
2026-05-13T23:07:05Z	13831,46321	8	11	8
2026-05-13T23:07:10Z	13831,46334	8	11	8
2026-05-13T23:07:15Z	13831,46351	8	11	8
2026-05-13T23:07:20Z	13831,46364	9	11	8
2026-05-13T23:07:25Z	13831,46377	9	11	8
2026-05-13T23:07:31Z	13831,46391	9	11	8
2026-05-13T23:07:36Z	13831,46404	9	11	8
2026-05-13T23:07:41Z	13831,46417	9	11	8
2026-05-13T23:07:46Z	13831,46431	9	11	8
2026-05-13T23:07:51Z	13831,46444	9	11	8
2026-05-13T23:07:56Z	13831,46458	9	11	8
2026-05-13T23:08:01Z	13831,46479	9	11	8
2026-05-13T23:08:06Z	13831,46506	9	11	8
2026-05-13T23:08:11Z	13831,46519	9	11	8
2026-05-13T23:08:16Z	13831,46533	9	11	8
2026-05-13T23:08:21Z	13831,46546	9	11	8
2026-05-13T23:08:26Z	13831,46564	9	11	8
2026-05-13T23:08:31Z	13831,46646	9	11	8
2026-05-13T23:08:37Z	13831,46660	8	11	8
2026-05-13T23:08:42Z	13831,46677	8	11	8
2026-05-13T23:08:47Z	13831,46697	8	11	8
2026-05-13T23:08:52Z	13831,46718	9	11	8
2026-05-13T23:08:57Z	13831,46742	9	11	8
2026-05-13T23:09:02Z	13831,46756	9	11	8
2026-05-13T23:09:07Z	13831,46770	9	11	8
2026-05-13T23:09:12Z	13831,46784	9	11	8
2026-05-13T23:09:17Z	13831,46800	9	11	8
2026-05-13T23:09:22Z	13831,46823	9	11	8
2026-05-13T23:09:27Z	13831,46849	9	11	8
2026-05-13T23:09:32Z	13831,46864	8	11	8
2026-05-13T23:09:37Z	13831,46877	8	11	8
2026-05-13T23:09:42Z	13831,46891	8	11	8
2026-05-13T23:09:48Z	13831,46905	8	11	8
2026-05-13T23:09:53Z	13831,46925	8	11	8
2026-05-13T23:09:58Z	13831,46938	8	11	8
2026-05-13T23:10:03Z	13831,46952	8	11	8
2026-05-13T23:10:08Z	13831,46965	8	11	8
2026-05-13T23:10:13Z	13831,46980	8	11	8
2026-05-13T23:10:18Z	13831,46997	8	11	8
2026-05-13T23:10:23Z	13831,47010	8	11	8
2026-05-13T23:10:28Z	13831,47038	8	11	8
2026-05-13T23:10:33Z	13831,47061	8	11	8
2026-05-13T23:10:38Z	13831,47074	8	11	8
2026-05-13T23:10:43Z	13831,47089	8	11	8
2026-05-13T23:10:49Z	13831,47102	8	11	8
2026-05-13T23:10:54Z	13831,47115	8	11	8
2026-05-13T23:10:59Z	13831,47128	8	11	8
2026-05-13T23:11:04Z	13831,47141	8	11	8
2026-05-13T23:11:09Z	13831,47160	8	11	8
2026-05-13T23:11:14Z	13831,47174	9	11	8
2026-05-13T23:11:19Z	13831,47187	9	11	8
2026-05-13T23:11:24Z	13831,47200	9	11	8
2026-05-13T23:11:29Z	13831,47213	9	11	8
2026-05-13T23:11:34Z	13831,47226	8	11	8
2026-05-13T23:11:39Z	13831,47239	8	11	8
2026-05-13T23:11:44Z	13831,47253	8	11	8
2026-05-13T23:11:49Z	13831,47269	8	11	8
2026-05-13T23:11:55Z	13831,47283	8	11	8
2026-05-13T23:12:00Z	13831,47296	8	11	8
2026-05-13T23:12:05Z	13831,47309	8	11	8
2026-05-13T23:12:10Z	13831,47322	8	11	8
2026-05-13T23:12:15Z	13831,47336	8	11	8
2026-05-13T23:12:20Z	13831,47349	8	11	8
2026-05-13T23:12:25Z	13831,47362	8	11	8
2026-05-13T23:12:30Z	13831,47375	8	11	8
2026-05-13T23:12:35Z	13831,47394	8	11	8
2026-05-13T23:12:40Z	13831,47421	8	11	8
2026-05-13T23:12:45Z	13831,47450	8	11	8
2026-05-13T23:12:50Z	13831,47463	8	11	8
2026-05-13T23:12:55Z	13831,47476	8	11	8
2026-05-13T23:13:01Z	13831,47491	8	11	8
2026-05-13T23:13:06Z	13831,47504	8	11	8
2026-05-13T23:13:11Z	13831,47517	8	11	8
2026-05-13T23:13:16Z	13831,47534	8	11	8
2026-05-13T23:13:21Z	13831,47547	8	11	8
2026-05-13T23:13:26Z	13831,47560	8	11	8
2026-05-13T23:13:31Z	13831,47651	8	11	8
2026-05-13T23:13:36Z	13831,47664	8	11	8
2026-05-13T23:13:41Z	13831,47677	8	11	8
2026-05-13T23:13:46Z	13831,47691	8	11	8
2026-05-13T23:13:51Z	13831,47704	8	11	8
2026-05-13T23:13:56Z	13831,47718	8	11	8
2026-05-13T23:14:02Z	13831,47732	8	11	8
2026-05-13T23:14:07Z	13831,47745	8	11	8
2026-05-13T23:14:12Z	13831,47759	8	11	8
2026-05-13T23:14:17Z	13831,47773	8	11	8
2026-05-13T23:14:22Z	13831,47786	8	11	8
2026-05-13T23:14:27Z	13831,47799	8	11	8
2026-05-13T23:14:32Z	13831,47812	8	11	8
2026-05-13T23:14:37Z	13831,47826	8	11	8
2026-05-13T23:14:42Z	13831,47840	9	11	8
2026-05-13T23:14:47Z	13831,47858	9	11	8
2026-05-13T23:14:52Z	13831,47871	9	11	8
2026-05-13T23:14:57Z	13831,47884	9	11	8
2026-05-13T23:15:02Z	13831,47897	8	11	8
2026-05-13T23:15:08Z	13831,47910	8	11	8
2026-05-13T23:15:13Z	13831,47923	8	11	8
2026-05-13T23:15:18Z	13831,47962	8	11	8
2026-05-13T23:15:23Z	13831,47983	8	11	8
2026-05-13T23:15:28Z	13831,47996	8	11	8
2026-05-13T23:15:33Z	13831,48017	8	11	8
2026-05-13T23:15:38Z	13831,48030	8	11	8
2026-05-13T23:15:43Z	13831,48043	8	11	8
2026-05-13T23:15:48Z	13831,48057	8	11	8
2026-05-13T23:15:53Z	13831,48070	8	11	8
2026-05-13T23:15:58Z	13831,48083	8	11	8
2026-05-13T23:16:03Z	13831,48096	8	11	8
2026-05-13T23:16:09Z	13831,48109	8	11	8
2026-05-13T23:16:14Z	13831,48123	8	11	8
2026-05-13T23:16:19Z	13831,48140	8	11	8
2026-05-13T23:16:24Z	13831,48156	8	11	8
2026-05-13T23:16:29Z	13831,48170	8	11	8
2026-05-13T23:16:34Z	13831,48183	8	11	8
2026-05-13T23:16:39Z	13831,48196	8	11	8
2026-05-13T23:16:44Z	13831,48210	8	11	8
2026-05-13T23:16:49Z	13831,48223	8	11	8
2026-05-13T23:16:54Z	13831,48236	8	11	8
2026-05-13T23:16:59Z	13831,48402	9	11	8
2026-05-13T23:17:04Z	13831,48506	9	11	8
2026-05-13T23:17:10Z	13831,48523	9	11	8
2026-05-13T23:17:15Z	13831,48564	9	11	8
2026-05-13T23:17:20Z	13831,48591	8	11	8
2026-05-13T23:17:25Z	13831,48654	9	11	8
2026-05-13T23:17:30Z	13831,48669	9	11	8
2026-05-13T23:17:35Z	13831,48683	9	11	8
2026-05-13T23:17:40Z	13831,48697	9	11	8
2026-05-13T23:17:45Z	13831,48727	9	11	8
2026-05-13T23:17:50Z	13831,48746	9	11	8
2026-05-13T23:17:55Z	13831,48759	9	11	8
2026-05-13T23:18:00Z	13831,48772	9	11	8
2026-05-13T23:18:05Z	13831,48786	9	11	8
2026-05-13T23:18:11Z	13831,48799	9	11	8
2026-05-13T23:18:16Z	13831,48814	9	11	8
2026-05-13T23:18:21Z	13831,48827	8	11	8
2026-05-13T23:18:26Z	13831,48840	8	11	8
2026-05-13T23:18:31Z	13831,48918	8	11	8
2026-05-13T23:18:36Z	13831,48931	8	11	8
2026-05-13T23:18:41Z	13831,48945	8	11	8
2026-05-13T23:18:46Z	13831,48959	8	11	8
2026-05-13T23:18:51Z	13831,48974	8	11	8
2026-05-13T23:18:56Z	13831,48989	8	11	8
2026-05-13T23:19:01Z	13831,49002	8	11	8
2026-05-13T23:19:06Z	13831,49015	8	11	8
2026-05-13T23:19:11Z	13831,49028	9	11	8
2026-05-13T23:19:17Z	13831,49045	9	11	8
2026-05-13T23:19:22Z	13831,49059	9	11	8
2026-05-13T23:19:27Z	13831,49072	9	11	8
2026-05-13T23:19:32Z	13831,49086	8	11	8
2026-05-13T23:19:37Z	13831,49099	8	11	8
2026-05-13T23:19:42Z	13831,49112	9	11	8
2026-05-13T23:19:47Z	13831,49126	9	11	8
2026-05-13T23:19:52Z	13831,49139	9	11	8
2026-05-13T23:19:57Z	13831,49152	9	11	8
2026-05-13T23:20:02Z	13831,49165	8	11	8
2026-05-13T23:20:07Z	13831,49178	8	11	8
2026-05-13T23:20:12Z	13831,49191	8	11	8
2026-05-13T23:20:18Z	13831,49205	8	11	8
2026-05-13T23:20:23Z	13831,49218	8	11	8
2026-05-13T23:20:28Z	13831,49232	8	11	8
2026-05-13T23:20:33Z	13831,49249	8	11	8
2026-05-13T23:20:38Z	13831,49262	8	11	8
2026-05-13T23:20:43Z	13831,49280	8	11	8
2026-05-13T23:20:48Z	13831,49299	8	11	8
2026-05-13T23:20:53Z	13831,49312	8	11	8
2026-05-13T23:20:58Z	13831,49350	8	11	8
2026-05-13T23:21:03Z	13831,49363	8	11	8
2026-05-13T23:21:08Z	13831,49376	8	11	8
2026-05-13T23:21:13Z	13831,49391	8	11	8
2026-05-13T23:21:18Z	13831,49404	8	11	8
2026-05-13T23:21:24Z	13831,49417	8	11	8
2026-05-13T23:21:29Z	13831,49430	8	11	8
2026-05-13T23:21:34Z	13831,49446	9	11	8
2026-05-13T23:21:39Z	13831,49459	9	11	8
2026-05-13T23:21:44Z	13831,49474	9	11	8
2026-05-13T23:21:49Z	13831,49494	9	11	8
2026-05-13T23:21:54Z	13831,49507	9	11	8
2026-05-13T23:21:59Z	13831,49520	9	11	8
2026-05-13T23:22:04Z	13831,49533	8	11	8
2026-05-13T23:22:09Z	13831,49546	8	11	8
2026-05-13T23:22:14Z	13831,49560	9	11	8
2026-05-13T23:22:19Z	13831,49576	9	11	8
2026-05-13T23:22:25Z	13831,49589	9	11	8
2026-05-13T23:22:30Z	13831,49602	9	11	8
2026-05-13T23:22:35Z	13831,49615	9	11	8
2026-05-13T23:22:40Z	13831,49628	9	11	8
2026-05-13T23:22:45Z	13831,49642	9	11	8
2026-05-13T23:22:50Z	13831,49655	8	11	8
2026-05-13T23:22:55Z	13831,49668	8	11	8
2026-05-13T23:23:00Z	13831,49681	8	11	8
2026-05-13T23:23:05Z	13831,49694	8	11	8
2026-05-13T23:23:10Z	13831,49715	9	11	8
2026-05-13T23:23:15Z	13831,49729	9	11	8
2026-05-13T23:23:20Z	13831,49742	9	11	8
2026-05-13T23:23:26Z	13831,49755	9	11	8
2026-05-13T23:23:31Z	13831,49833	9	11	8
2026-05-13T23:23:36Z	13831,49846	8	11	8
2026-05-13T23:23:41Z	13831,49860	8	11	8
2026-05-13T23:23:46Z	13831,49877	8	11	8
2026-05-13T23:23:51Z	13831,49890	8	11	8
2026-05-13T23:23:56Z	13831,49904	8	11	8
2026-05-13T23:24:01Z	13831,49917	8	11	8
2026-05-13T23:24:06Z	13831,49930	8	11	8
2026-05-13T23:24:11Z	13831,49943	10	11	8
2026-05-13T23:24:16Z	13831,49957	10	11	8
2026-05-13T23:24:21Z	13831,49970	10	11	8
2026-05-13T23:24:27Z	13831,49983	10	11	8
2026-05-13T23:24:32Z	13831,49996	10	11	8
2026-05-13T23:24:37Z	13831,50010	8	11	8
2026-05-13T23:24:42Z	13831,50023	8	11	8
2026-05-13T23:24:47Z	13831,50037	8	11	8
2026-05-13T23:24:52Z	13831,50050	8	11	8
2026-05-13T23:24:57Z	13831,50064	8	11	8
2026-05-13T23:25:02Z	13831,50077	8	11	8
2026-05-13T23:25:07Z	13831,50091	8	11	8
2026-05-13T23:25:12Z	13831,50104	8	11	8
2026-05-13T23:25:17Z	13831,50121	8	11	8
2026-05-13T23:25:22Z	13831,50135	8	11	8
2026-05-13T23:25:27Z	13831,50148	8	11	8
2026-05-13T23:25:33Z	13831,50161	8	11	8
2026-05-13T23:25:38Z	13831,50174	8	11	8
2026-05-13T23:25:43Z	13831,50188	8	11	8
2026-05-13T23:25:48Z	13831,50202	8	11	8
2026-05-13T23:25:53Z	13831,50215	8	11	8
2026-05-13T23:25:58Z	13831,50230	8	11	8
2026-05-13T23:26:03Z	13831,50243	8	11	8
2026-05-13T23:26:08Z	13831,50263	8	11	8
2026-05-13T23:26:13Z	13831,50276	8	11	8
2026-05-13T23:26:18Z	13831,50291	9	11	8
2026-05-13T23:26:23Z	13831,50305	9	11	8
2026-05-13T23:26:28Z	13831,50318	9	11	8
2026-05-13T23:26:34Z	13831,50331	9	11	8
2026-05-13T23:26:39Z	13831,50344	9	11	8
2026-05-13T23:26:44Z	13831,50358	9	11	8
2026-05-13T23:26:49Z	13831,50380	8	11	8
2026-05-13T23:26:54Z	13831,50393	8	11	8
2026-05-13T23:26:59Z	13831,50406	8	11	8
2026-05-13T23:27:04Z	13831,50419	8	11	8
2026-05-13T23:27:09Z	13831,50436	8	11	8
2026-05-13T23:27:14Z	13831,50450	8	11	8
2026-05-13T23:27:19Z	13831,50463	8	11	8
2026-05-13T23:27:24Z	13831,50476	8	11	8
2026-05-13T23:27:29Z	13831,50489	8	11	8
2026-05-13T23:27:34Z	13831,50503	8	11	8
2026-05-13T23:27:40Z	13831,50517	8	11	8
2026-05-13T23:27:45Z	13831,50531	8	11	8
2026-05-13T23:27:50Z	13831,50544	8	11	8
2026-05-13T23:27:55Z	13831,50557	9	11	8
2026-05-13T23:28:00Z	13831,50570	9	11	8
2026-05-13T23:28:05Z	13831,50583	9	11	8
2026-05-13T23:28:10Z	13831,50604	10	11	8
2026-05-13T23:28:15Z	13831,50618	10	11	8
2026-05-13T23:28:20Z	13831,50634	10	11	8
2026-05-13T23:28:25Z	13831,50647	10	11	8
2026-05-13T23:28:30Z	13831,50725	10	11	8
2026-05-13T23:28:35Z	13831,50738	8	11	8
2026-05-13T23:28:41Z	13831,50752	8	11	8
2026-05-13T23:28:46Z	13831,50766	9	11	8
2026-05-13T23:28:51Z	13831,50780	9	11	8
2026-05-13T23:28:56Z	13831,50793	9	11	8
2026-05-13T23:29:01Z	13831,50806	9	11	8
2026-05-13T23:29:06Z	13831,50819	8	11	8
2026-05-13T23:29:11Z	13831,50832	8	11	8
2026-05-13T23:29:16Z	13831,50846	8	11	8
2026-05-13T23:29:21Z	13831,50859	8	11	8
2026-05-13T23:29:26Z	13831,50872	8	11	8
2026-05-13T23:29:31Z	13831,50885	8	11	8
2026-05-13T23:29:36Z	13831,50899	8	11	8
2026-05-13T23:29:41Z	13831,50912	8	11	8
2026-05-13T23:29:47Z	13831,50929	8	11	8
2026-05-13T23:29:52Z	13831,50942	8	11	8
2026-05-13T23:29:57Z	13831,50956	8	11	8
2026-05-13T23:30:02Z	13831,50970	8	11	8
2026-05-13T23:30:07Z	13831,50983	8	11	8
2026-05-13T23:30:12Z	13831,50997	9	11	8
2026-05-13T23:30:17Z	13831,51011	9	11	8
2026-05-13T23:30:22Z	13831,51024	9	11	8
2026-05-13T23:30:27Z	13831,51037	9	11	8
2026-05-13T23:30:32Z	13831,51050	8	11	8
2026-05-13T23:30:37Z	13831,51063	8	11	8
2026-05-13T23:30:42Z	13831,51076	8	11	8
2026-05-13T23:30:48Z	13831,51091	8	11	8
2026-05-13T23:30:53Z	13831,51104	8	11	8
2026-05-13T23:30:58Z	13831,51117	8	11	8
2026-05-13T23:31:03Z	13831,51130	8	11	8
2026-05-13T23:31:08Z	13831,51151	8	11	8
2026-05-13T23:31:13Z	13831,51164	8	11	8
2026-05-13T23:31:18Z	13831,51181	8	11	8
2026-05-13T23:31:23Z	13831,51194	9	11	8
2026-05-13T23:31:28Z	13831,51207	9	11	8
2026-05-13T23:31:33Z	13831,51220	9	11	8
2026-05-13T23:31:38Z	13831,51233	9	11	8
2026-05-13T23:31:43Z	13831,51248	9	11	8
2026-05-13T23:31:48Z	13831,51261	8	11	8
2026-05-13T23:31:54Z	13831,51274	8	11	8
2026-05-13T23:31:59Z	13831,51290	10	11	8
2026-05-13T23:32:04Z	13831,51303	10	11	8
2026-05-13T23:32:09Z	13831,51318	10	11	8
2026-05-13T23:32:14Z	13831,51332	10	11	8
2026-05-13T23:32:19Z	13831,51345	9	11	8
2026-05-13T23:32:24Z	13831,51358	9	11	8
